Country_code,Covid_Vaccine_Adm_Tot_A1D,Covid_Vaccine_Adm_Tot_Boost,Covid_Vaccine_Adm_Tot_Cps,Covid_Vaccine_Adm_Tot_Doses,Covid_Vaccine_Adm_Tot_Doses_Per100,Covid_Vaccine_Cov_Tot_A1D,Covid_Vaccine_Cov_Tot_Boost,Covid_Vaccine_Cov_Tot_Cps,Covid_Vaccine_Date_Intro_First,Covid_Vaccine_Date_Report_Tot_Last,Date_reported
ECU,8522799.0,,2283307.0,10806107.0,61.0,48.0,,13.0,2021-01-20,2023-12-29,2021-07-25
ECU,10390834.0,,8374586.0,18765420.0,106.0,59.0,,47.0,2021-01-20,2023-12-29,2021-08-29
ECU,10900496.0,,9896698.0,20797194.0,118.0,62.0,,56.0,2021-01-20,2023-12-29,2021-09-26
ECU,12101799.0,48291.0,10270253.0,22420342.0,127.0,69.0,,58.0,2021-01-20,2023-12-29,2021-10-31
ECU,13269372.0,372129.0,11248452.0,24824540.0,141.0,75.0,2.0,64.0,2021-01-20,2023-12-29,2021-11-28
ECU,13734023.0,1106443.0,12661253.0,27501719.0,156.0,78.0,6.0,72.0,2021-01-20,2023-12-29,2021-12-26
ECU,14107030.0,2545635.0,13288761.0,29941426.0,170.0,80.0,14.0,75.0,2021-01-20,2023-12-29,2022-01-30
ECU,14218822.0,4125300.0,13551519.0,31895641.0,181.0,81.0,23.0,77.0,2021-01-20,2023-12-29,2022-02-27
ECU,14285555.0,5234045.0,13720218.0,33239817.0,188.0,81.0,30.0,78.0,2021-01-20,2023-12-29,2022-03-27
ECU,14557237.0,5802859.0,13900207.0,34281629.0,194.0,83.0,33.0,79.0,2021-01-20,2023-12-29,2022-04-24
ECU,14603757.0,6230549.0,13973762.0,35194142.0,199.0,83.0,35.0,79.0,2021-01-20,2023-12-29,2022-05-29
ECU,14624868.0,6486708.0,14015828.0,35829518.0,203.0,83.0,37.0,79.0,2021-01-20,2023-12-29,2022-06-26
ECU,14649208.0,6751152.0,14059526.0,36716766.0,208.0,83.0,38.0,80.0,2021-01-20,2023-12-29,2022-07-31
ECU,14678677.0,7007307.0,14102848.0,37485807.0,212.0,83.0,40.0,80.0,2021-01-20,2023-12-29,2022-08-28
ECU,14702409.0,7253753.0,14142219.0,38158348.0,216.0,83.0,41.0,80.0,2021-01-20,2023-12-29,2022-09-25
ECU,14717652.0,7382222.0,14166172.0,38530449.0,218.0,83.0,42.0,80.0,2021-01-20,2023-12-29,2022-10-30
ECU,14737023.0,7543399.0,14195332.0,38998029.0,221.0,84.0,43.0,80.0,2021-01-20,2023-12-29,2022-11-27
ECU,14752369.0,7648558.0,14216808.0,39321860.0,223.0,84.0,43.0,81.0,2021-01-20,2023-12-29,2022-12-25
ECU,14760002.0,7688531.0,14227614.0,39437770.0,224.0,84.0,44.0,81.0,2021-01-20,2023-12-29,2023-01-29
ECU,14764956.0,7713504.0,14234867.0,39509988.0,224.0,84.0,44.0,81.0,2021-01-20,2023-12-29,2023-02-26
ECU,14783110.0,7732930.0,14240587.0,39564195.0,224.0,84.0,44.0,81.0,2021-01-20,2023-12-29,2023-03-26
ECU,14844943.0,7732930.0,14240587.0,39564195.0,224.0,84.0,44.0,81.0,2021-01-20,2023-12-29,2023-04-30
ECU,14908837.0,7732930.0,14240587.0,39564195.0,224.0,85.0,44.0,81.0,2021-01-20,2023-12-29,2023-05-28
ECU,14970670.0,7732930.0,14240587.0,39564195.0,224.0,85.0,44.0,81.0,2021-01-20,2023-12-29,2023-06-25
ECU,15034564.0,7732930.0,14240587.0,39564195.0,224.0,85.0,44.0,81.0,2021-01-20,2023-12-29,2023-07-30
ECU,15098459.0,7732930.0,14240587.0,39564195.0,224.0,86.0,44.0,81.0,2021-01-20,2023-12-29,2023-08-27
ECU,15160292.0,7732930.0,14240587.0,39564195.0,224.0,86.0,44.0,81.0,2021-01-20,2023-12-29,2023-09-24
ECU,15224186.0,7732930.0,14240587.0,39564195.0,224.0,86.0,44.0,81.0,2021-01-20,2023-12-29,2023-10-29
ECU,15286019.0,7732930.0,14240587.0,39564195.0,224.0,87.0,44.0,81.0,2021-01-20,2023-12-29,2023-11-26
ECU,15345791.0,7732930.0,14249559.0,39585085.0,224.0,87.0,44.0,81.0,2021-01-20,2023-12-29,2023-12-31
EGY,8366.0,,,8366.0,,,,,2021-01-24,2023-12-31,2021-01-31
EGY,41830.0,,,41830.0,,,,,2021-01-24,2023-12-31,2021-02-28
EGY,78879.0,,,78879.0,,,,,2021-01-24,2023-12-31,2021-03-28
EGY,764486.0,,233394.0,997879.0,1.0,1.0,,,2021-01-24,2023-12-31,2021-04-25
EGY,2254371.0,,331903.0,2586274.0,3.0,2.0,,,2021-01-24,2023-12-31,2021-05-30
EGY,3513904.0,,800629.0,4314533.0,4.0,3.0,,1.0,2021-01-24,2023-12-31,2021-06-27
EGY,3769313.0,,1762400.0,5531713.0,5.0,4.0,,2.0,2021-01-24,2023-12-31,2021-07-25
EGY,6191658.0,,3228642.0,9420300.0,9.0,6.0,,3.0,2021-01-24,2023-12-31,2021-08-29
EGY,11113946.0,,5845818.0,16959764.0,17.0,11.0,,6.0,2021-01-24,2023-12-31,2021-09-26
EGY,17937206.0,,10567410.0,27818424.0,27.0,18.0,,10.0,2021-01-24,2023-12-31,2021-10-31
EGY,25927931.0,,15515855.0,40644158.0,40.0,25.0,,15.0,2021-01-24,2023-12-31,2021-11-28
EGY,34270506.0,139893.0,21760854.0,55241167.0,54.0,33.0,,21.0,2021-01-24,2023-12-31,2021-12-26
EGY,38312663.0,601847.0,27165187.0,65052928.0,64.0,37.0,1.0,27.0,2021-01-24,2023-12-31,2022-01-30
EGY,40912364.0,1069283.0,30027325.0,70910240.0,69.0,40.0,1.0,29.0,2021-01-24,2023-12-31,2022-02-27
EGY,45242266.0,2024087.0,32359379.0,78283665.0,76.0,44.0,2.0,32.0,2021-01-24,2023-12-31,2022-03-27
EGY,46391282.0,2626381.0,34431166.0,82017392.0,80.0,45.0,3.0,34.0,2021-01-24,2023-12-31,2022-04-24
EGY,47732938.0,3533852.0,35287105.0,85052502.0,83.0,47.0,3.0,34.0,2021-01-24,2023-12-31,2022-05-29
EGY,50399016.0,5584684.0,37289388.0,91447330.0,89.0,49.0,5.0,36.0,2021-01-24,2023-12-31,2022-06-26
EGY,51853437.0,7298797.0,38706880.0,95584336.0,93.0,51.0,7.0,38.0,2021-01-24,2023-12-31,2022-07-31
EGY,52560231.0,8245897.0,39269953.0,97612381.0,95.0,51.0,8.0,38.0,2021-01-24,2023-12-31,2022-08-28
EGY,53014311.0,8929446.0,39597306.0,98961704.0,97.0,52.0,9.0,39.0,2021-01-24,2023-12-31,2022-09-25
EGY,53504604.0,9574366.0,39917482.0,100324368.0,98.0,52.0,9.0,39.0,2021-01-24,2023-12-31,2022-10-30
EGY,53659073.0,9803223.0,40037706.0,100776986.0,98.0,52.0,10.0,39.0,2021-01-24,2023-12-31,2022-11-27
EGY,53746458.0,9953387.0,40101145.0,101054652.0,99.0,53.0,10.0,39.0,2021-01-24,2023-12-31,2022-12-25
EGY,54046147.0,10576946.0,40332573.0,102088497.0,100.0,53.0,10.0,39.0,2021-01-24,2023-12-31,2023-01-29
EGY,55242298.0,12617950.0,41156465.0,102098159.0,100.0,54.0,12.0,40.0,2021-01-24,2023-12-31,2023-02-26
EGY,56346363.0,14468329.0,41909614.0,102108857.0,100.0,55.0,14.0,41.0,2021-01-24,2023-12-31,2023-03-26
EGY,56747187.0,15092697.0,42239578.0,102119209.0,100.0,55.0,15.0,41.0,2021-01-24,2023-12-31,2023-04-30
EGY,56907319.0,15217352.0,42337175.0,102129907.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-05-28
EGY,56907319.0,15217352.0,42337175.0,102140260.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-06-25
EGY,56907319.0,15217352.0,42337175.0,102150957.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-07-30
EGY,56907319.0,15217352.0,42337175.0,102161655.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-08-27
EGY,56907319.0,15217352.0,42337175.0,102172007.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-09-24
EGY,56907319.0,15217352.0,42337175.0,102182705.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-10-29
EGY,56907319.0,15217352.0,42337175.0,102191677.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-11-26
EGY,56907319.0,15217352.0,42337175.0,102191677.0,100.0,56.0,15.0,41.0,2021-01-24,2023-12-31,2023-12-31
ESP,1144915.0,,629699.0,1919038.0,4.0,2.0,,1.0,2020-12-30,2023-12-23,2021-01-31
ESP,3013670.0,,1302278.0,4315948.0,9.0,6.0,,3.0,2020-12-30,2023-09-03,2021-02-28
ESP,5601485.0,,2772280.0,8373765.0,18.0,12.0,,6.0,2020-12-30,2023-12-23,2021-03-28
ESP,11788733.0,,4772128.0,16560861.0,35.0,25.0,,10.0,2020-12-30,2023-12-23,2021-04-25
ESP,18272472.0,,9446738.0,27719211.0,59.0,39.0,,20.0,2020-12-30,2023-12-23,2021-05-30
ESP,25528720.0,,15998350.0,42094865.0,89.0,54.0,,34.0,2020-12-30,2023-12-23,2021-06-27
ESP,31779982.0,,24277851.0,56057833.0,118.0,67.0,,51.0,2020-12-30,2023-12-23,2021-07-25
ESP,34449561.0,,28737822.0,63187383.0,133.0,73.0,,61.0,2020-12-30,2023-12-23,2021-08-29
ESP,37643641.0,,32157721.0,69801362.0,147.0,80.0,,68.0,2020-12-30,2023-12-23,2021-09-26
ESP,38001487.0,,32906740.0,70908227.0,150.0,80.0,,70.0,2020-12-30,2023-12-23,2021-10-31
ESP,38334597.0,,33183077.0,75915155.0,160.0,81.0,,70.0,2020-12-30,2023-12-23,2021-11-28
ESP,39723468.0,,33598832.0,79466557.0,168.0,84.0,,71.0,2020-12-30,2023-12-23,2021-12-26
ESP,40884787.0,3216243.0,35291262.0,94870112.0,200.0,86.0,7.0,75.0,2020-12-30,2023-12-23,2022-01-30
ESP,40980050.0,24019954.0,36188752.0,99207082.0,210.0,87.0,51.0,76.0,2020-12-30,2023-12-23,2022-02-27
ESP,41132248.0,24502197.0,37158257.0,100812516.0,213.0,87.0,52.0,79.0,2020-12-30,2023-12-23,2022-03-27
ESP,41179473.0,24785229.0,37298840.0,101283123.0,214.0,87.0,52.0,79.0,2020-12-30,2023-12-23,2022-04-24
ESP,41213866.0,25096256.0,37370196.0,101725712.0,215.0,87.0,53.0,79.0,2020-12-30,2023-12-23,2022-05-29
ESP,41235933.0,25448865.0,37414699.0,102322108.0,216.0,87.0,54.0,79.0,2020-12-30,2023-12-23,2022-06-26
ESP,41255102.0,25751990.0,37450480.0,102710638.0,217.0,87.0,54.0,79.0,2020-12-30,2023-12-23,2022-07-31
ESP,41268511.0,25898313.0,37465107.0,102905007.0,217.0,87.0,55.0,79.0,2020-12-30,2023-12-23,2022-08-28
ESP,41284199.0,25987993.0,37466590.0,103039246.0,218.0,87.0,55.0,79.0,2020-12-30,2023-12-23,2022-09-25
ESP,41291411.0,26107373.0,37468122.0,106065594.0,224.0,87.0,55.0,79.0,2020-12-30,2023-12-23,2022-10-30
ESP,41304118.0,26283286.0,37469605.0,110083968.0,233.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2022-11-27
ESP,41309397.0,26388684.0,37471138.0,111150282.0,235.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2022-12-25
ESP,41315937.0,26484796.0,37475002.0,112187082.0,237.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-01-29
ESP,41319904.0,26518216.0,37477308.0,112500611.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-02-26
ESP,41323493.0,26541908.0,37479732.0,112702702.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-03-26
ESP,41325704.0,26553548.0,37481677.0,112781472.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-04-30
ESP,41327808.0,26561219.0,37482855.0,112825400.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-05-28
ESP,41329409.0,26565956.0,37483783.0,112848467.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-06-25
ESP,41330685.0,26569713.0,37484707.0,112866514.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-07-30
ESP,41331961.0,26573469.0,37485632.0,112884561.0,238.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-08-27
ESP,41332714.0,26599848.0,37486116.0,112913264.0,239.0,87.0,56.0,79.0,2020-12-30,2023-12-23,2023-09-24
ESP,41332877.0,29319174.0,37486219.0,115632835.0,244.0,87.0,62.0,79.0,2020-12-30,2023-12-23,2023-10-29
ESP,41332877.0,32331654.0,37486219.0,118645315.0,251.0,87.0,68.0,79.0,2020-12-30,2023-12-23,2023-11-26
ESP,41332877.0,32914841.0,37486219.0,119228502.0,252.0,87.0,70.0,79.0,2020-12-30,2023-12-23,2023-12-31
EST,25548.0,,18699.0,62947.0,5.0,2.0,,1.0,2020-12-23,2023-12-23,2021-01-31
EST,84710.0,,40305.0,133916.0,10.0,6.0,,3.0,2020-12-23,2023-10-01,2021-02-28
EST,215066.0,,66127.0,281193.0,21.0,16.0,,5.0,2020-12-23,2023-12-23,2021-03-28
EST,328495.0,,117998.0,446494.0,34.0,25.0,,9.0,2020-12-23,2023-12-23,2021-04-25
EST,492053.0,,244990.0,737042.0,55.0,37.0,,18.0,2020-12-23,2023-12-23,2021-05-30
EST,547172.0,,403302.0,960669.0,72.0,41.0,,30.0,2020-12-23,2023-12-23,2021-06-27
EST,613547.0,,516683.0,1130231.0,85.0,46.0,,39.0,2020-12-23,2023-12-23,2021-07-25
EST,687374.0,,565330.0,1252704.0,94.0,52.0,,43.0,2020-12-23,2023-12-23,2021-08-29
EST,752607.0,,652454.0,1405061.0,106.0,57.0,,49.0,2020-12-23,2023-12-23,2021-09-26
EST,790168.0,,681532.0,1471700.0,111.0,59.0,,51.0,2020-12-23,2023-12-23,2021-10-31
EST,824418.0,,699308.0,1701177.0,128.0,62.0,,53.0,2020-12-23,2023-12-23,2021-11-28
EST,833774.0,,721414.0,1845139.0,139.0,63.0,,54.0,2020-12-23,2023-12-23,2021-12-26
EST,834403.0,58636.0,810529.0,1958229.0,147.0,63.0,4.0,61.0,2020-12-23,2023-12-23,2022-01-30
EST,836473.0,427109.0,831796.0,2017702.0,152.0,63.0,32.0,63.0,2020-12-23,2023-12-23,2022-02-27
EST,840271.0,443040.0,835271.0,2048210.0,154.0,63.0,33.0,63.0,2020-12-23,2023-12-23,2022-03-27
EST,841040.0,453167.0,836446.0,2066302.0,155.0,63.0,34.0,63.0,2020-12-23,2023-12-23,2022-04-24
EST,841630.0,458985.0,837280.0,2073795.0,156.0,63.0,35.0,63.0,2020-12-23,2023-12-23,2022-05-29
EST,842018.0,462176.0,837823.0,2078136.0,156.0,63.0,35.0,63.0,2020-12-23,2023-12-23,2022-06-26
EST,842626.0,470204.0,838305.0,2092364.0,157.0,63.0,35.0,63.0,2020-12-23,2023-12-23,2022-07-31
EST,843394.0,476201.0,838760.0,2115943.0,159.0,63.0,36.0,63.0,2020-12-23,2023-12-23,2022-08-28
EST,843940.0,480051.0,839199.0,2140286.0,161.0,64.0,36.0,63.0,2020-12-23,2023-12-23,2022-09-25
EST,844274.0,482805.0,839654.0,2163633.0,163.0,64.0,36.0,63.0,2020-12-23,2023-12-23,2022-10-30
EST,844490.0,484688.0,840094.0,2180408.0,164.0,64.0,36.0,63.0,2020-12-23,2023-12-23,2022-11-27
EST,844640.0,485658.0,840549.0,2188243.0,165.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2022-12-25
EST,844805.0,486478.0,841003.0,2194163.0,165.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-01-29
EST,844904.0,486851.0,841414.0,2196452.0,165.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-02-26
EST,845011.0,487067.0,841868.0,2201482.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-03-26
EST,845080.0,487206.0,842116.0,2204228.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-04-30
EST,845109.0,487269.0,842143.0,2204559.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-05-28
EST,845124.0,487305.0,842156.0,2204742.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-06-25
EST,845131.0,487329.0,842161.0,2204851.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-07-30
EST,845137.0,487353.0,842166.0,2204960.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-08-27
EST,845148.0,487388.0,842177.0,2205220.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-09-24
EST,845148.0,487389.0,842177.0,2205229.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-10-29
EST,845148.0,487389.0,842177.0,2205229.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-11-26
EST,845148.0,487389.0,842177.0,2205229.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-12-31
ETH,246834.0,,,246834.0,,,,,2021-03-13,2023-12-31,2021-03-28
ETH,1084818.0,,,1084818.0,1.0,1.0,,,2021-03-13,2023-12-31,2021-04-25
ETH,1813739.0,,,1813739.0,2.0,2.0,,,2021-03-13,2023-12-31,2021-05-30
ETH,1993550.0,,9317.0,2003081.0,2.0,2.0,,,2021-03-13,2023-12-31,2021-06-27
ETH,2022933.0,,182817.0,2205750.0,2.0,2.0,,,2021-03-13,2023-12-31,2021-07-25
ETH,2037937.0,,414013.0,2451950.0,2.0,2.0,,,2021-03-13,2023-12-31,2021-08-29
ETH,2047358.0,,1656949.0,3704307.0,3.0,2.0,,1.0,2021-03-13,2023-12-31,2021-09-26
ETH,2319896.0,,2461171.0,4781068.0,4.0,2.0,,2.0,2021-03-13,2023-12-31,2021-10-31
ETH,5721743.0,,3575766.0,9297509.0,8.0,5.0,,3.0,2021-03-13,2023-12-31,2021-11-28
ETH,6924861.0,,3995008.0,10919868.0,9.0,6.0,,3.0,2021-03-13,2023-12-31,2021-12-26
ETH,6937777.0,4155.0,4033094.0,10975026.0,10.0,6.0,,4.0,2021-03-13,2023-12-31,2022-01-30
ETH,9728361.0,149868.0,16341046.0,24364153.0,21.0,8.0,,14.0,2021-03-13,2023-12-31,2022-02-27
ETH,24567639.0,344617.0,21053774.0,29373478.0,26.0,21.0,,18.0,2021-03-13,2023-12-31,2022-03-27
ETH,24769870.0,346411.0,21291403.0,29373478.0,26.0,22.0,,19.0,2021-03-13,2023-12-31,2022-04-24
ETH,24770491.0,346411.0,21292024.0,29419678.0,26.0,22.0,,19.0,2021-03-13,2023-12-31,2022-05-29
ETH,42739568.0,2600896.0,36358770.0,51074623.0,44.0,37.0,2.0,32.0,2021-03-13,2023-12-31,2022-06-26
ETH,43111242.0,2618598.0,36707357.0,52509414.0,46.0,37.0,2.0,32.0,2021-03-13,2023-12-31,2022-07-31
ETH,43231703.0,2629455.0,36818923.0,52687390.0,46.0,38.0,2.0,32.0,2021-03-13,2023-12-31,2022-08-28
ETH,43348278.0,2639961.0,36926891.0,52859624.0,46.0,38.0,2.0,32.0,2021-03-13,2023-12-31,2022-09-25
ETH,43468739.0,2650818.0,37038457.0,53037600.0,46.0,38.0,2.0,32.0,2021-03-13,2023-12-31,2022-10-30
ETH,43585314.0,2661325.0,37146425.0,53209834.0,46.0,38.0,2.0,32.0,2021-03-13,2023-12-31,2022-11-27
ETH,43705775.0,2672182.0,37257991.0,53387810.0,46.0,38.0,2.0,32.0,2021-03-13,2023-12-31,2022-12-25
ETH,43806349.0,2699999.0,37355477.0,53555727.0,47.0,38.0,2.0,32.0,2021-03-13,2023-12-31,2023-01-29
ETH,43853284.0,2762571.0,37412443.0,53685187.0,47.0,38.0,2.0,33.0,2021-03-13,2023-12-31,2023-02-26
ETH,43917926.0,2824803.0,37485888.0,53833550.0,47.0,38.0,2.0,33.0,2021-03-13,2023-12-31,2023-03-26
ETH,44044283.0,2849577.0,37609177.0,54002452.0,47.0,38.0,2.0,33.0,2021-03-13,2023-12-31,2023-04-30
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-05-28
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-06-25
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-07-30
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-08-27
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-09-24
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-10-29
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-11-26
ETH,52489512.0,5978070.0,43653006.0,68856793.0,60.0,46.0,5.0,38.0,2021-03-13,2023-12-31,2023-12-31
FIN,200335.0,,51917.0,252252.0,5.0,4.0,,1.0,2020-12-23,2023-12-23,2021-01-31
FIN,424828.0,,81844.0,506672.0,9.0,8.0,,1.0,2020-12-23,2023-10-01,2021-02-28
FIN,918669.0,,89153.0,1007822.0,18.0,17.0,,2.0,2020-12-23,2023-12-23,2021-03-28
FIN,1665104.0,,166076.0,1831180.0,33.0,30.0,,3.0,2020-12-23,2023-12-23,2021-04-25
FIN,2477373.0,,504423.0,2981797.0,54.0,45.0,,9.0,2020-12-23,2023-12-23,2021-05-30
FIN,3260083.0,,1054783.0,4314866.0,78.0,59.0,,19.0,2020-12-23,2023-12-23,2021-06-27
FIN,3613491.0,,1929620.0,5543111.0,100.0,65.0,,35.0,2020-12-23,2023-12-23,2021-07-25
FIN,3789957.0,,2815319.0,6605276.0,120.0,69.0,,51.0,2020-12-23,2023-12-23,2021-08-29
FIN,4137057.0,,3467906.0,7604964.0,138.0,75.0,,63.0,2020-12-23,2023-12-23,2021-09-26
FIN,4232021.0,,3883686.0,8115707.0,147.0,77.0,,70.0,2020-12-23,2023-12-23,2021-10-31
FIN,4292414.0,,4036378.0,8621090.0,156.0,78.0,,73.0,2020-12-23,2023-12-23,2021-11-28
FIN,4354374.0,,4134460.0,9635633.0,174.0,79.0,,75.0,2020-12-23,2023-12-23,2021-12-26
FIN,4398909.0,375854.0,4189293.0,11048662.0,200.0,80.0,7.0,76.0,2020-12-23,2023-12-23,2022-01-30
FIN,4472582.0,2765248.0,4235597.0,11473427.0,208.0,81.0,50.0,77.0,2020-12-23,2023-12-23,2022-02-27
FIN,4522810.0,2869989.0,4321565.0,11714365.0,212.0,82.0,52.0,78.0,2020-12-23,2023-12-23,2022-03-27
FIN,4527557.0,2925867.0,4333185.0,11786608.0,213.0,82.0,53.0,78.0,2020-12-23,2023-12-23,2022-04-24
FIN,4531579.0,2961679.0,4340333.0,11833591.0,214.0,82.0,54.0,79.0,2020-12-23,2023-12-23,2022-05-29
FIN,4534957.0,2989574.0,4346146.0,11870677.0,215.0,82.0,54.0,79.0,2020-12-23,2023-12-23,2022-06-26
FIN,4537357.0,3010962.0,4349959.0,11898278.0,215.0,82.0,54.0,79.0,2020-12-23,2023-12-23,2022-07-31
FIN,4540178.0,3036533.0,4354669.0,11931379.0,216.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-08-28
FIN,4542132.0,3051246.0,4357440.0,12880364.0,233.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-09-25
FIN,4543176.0,3052594.0,4358904.0,12891609.0,233.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-10-30
FIN,4543848.0,3053420.0,4359859.0,12896283.0,233.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-11-27
FIN,4545416.0,3073112.0,4362227.0,13116851.0,237.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2022-12-25
FIN,4546346.0,3083815.0,4363619.0,13230153.0,239.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-01-29
FIN,4546654.0,3085389.0,4363961.0,13243948.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-02-26
FIN,4546941.0,3086639.0,4364293.0,13253422.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-03-26
FIN,4547183.0,3087555.0,4364586.0,13258938.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-04-30
FIN,4547348.0,3088100.0,4364803.0,13261992.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-05-28
FIN,4547445.0,3088329.0,4364930.0,13263151.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-06-25
FIN,4547536.0,3088503.0,4365030.0,13263996.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-07-30
FIN,4547610.0,3088633.0,4365093.0,13264611.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-08-27
FIN,4547669.0,3088728.0,4365127.0,13265044.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-09-24
FIN,4547671.0,3117418.0,4365135.0,13287851.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-10-29
FIN,4547671.0,3834048.0,4365135.0,14004481.0,253.0,82.0,69.0,79.0,2020-12-23,2023-12-23,2023-11-26
FIN,4547671.0,4016189.0,4365135.0,14186622.0,257.0,82.0,73.0,79.0,2020-12-23,2023-12-23,2023-12-31
FJI,6278.0,,,17327.0,2.0,1.0,,,2021-03-07,2023-06-29,2021-03-28
FJI,44297.0,,,62055.0,7.0,5.0,,,2021-03-07,2023-06-29,2021-04-25
FJI,178714.0,,7405.0,186118.0,21.0,20.0,,1.0,2021-03-07,2023-06-29,2021-05-30
FJI,301303.0,,47312.0,348615.0,39.0,34.0,,5.0,2021-03-07,2023-06-29,2021-06-27
FJI,485938.0,,144987.0,630925.0,70.0,54.0,,16.0,2021-03-07,2023-06-29,2021-07-25
